social_network,outbound_post,status,account,account_type,author_name,campaign_name,permalink,scheduledtime,publishedtime,tags,published_date,day_of_week,time_of_day,events_outbound_message,media_format_outbound_message,related_product_outbound_message,msft_learn_product_program_outbound_message,c_641deea526668532c520df4c,msft_learn_content_owner_outbound_message,msft_learn_primary_audience_outbound_message,primary_objective_outbound_message,media_type,permalink_1,account_1,msft_learn_approvers_outbound_message,msft_learn_pillar_outbound_message,msft_learn_cta_outbound_message,gdc_impressions_sum,gdc_total_engagements_sum,post_likes_and_reactions_sum,post_comments_sum,post_shares_sum,estimated_clicks_sum,gdc_total_engagement_views_sum,count_of_positive_comments_sum,count_of_neutral_comments_sum,count_of_negative_comments_sum,followers_at_post_time_sum,instagram_business_post_impressions_sum,x_poll_votes_sum,stories_alcance,stories_visitas_perfil,stories_navegacao,ER,ER w/o swipes,Week
LinkedIn,"If you’re new to Azure (or cloud in general), starting with Virtual Machines gives you the foundation you need before jumping into containers, Kubernetes, or serverless.

What is a Virtual Machine?
A Virtual Machine is a computer that runs in the cloud. It works like a normal laptop or server, you install an operating system, apps, and tools, but Azure provides and maintains the physical hardware behind the scenes.

Virtual Machines are ideal when you need:
• Full control over the operating system
• The ability to run custom software
• Custom hosting or configuration setups

You can run:
• One Virtual Machine → great for testing, dev, small workloads
• Many Virtual Machines → high availability, bigger workloads, predictable scaling

When do Virtual Machines make sense?
• Testing & development
• Apps with variable demand
• Extending your datacenter
• Disaster recovery
• Lift‑and‑shift migrations

If you need control and reliability, Virtual Machines are the move.",SENT,Microsoft Learn,LINKEDIN_COMPANY,Emma Casey,MSFT Learn | AON (Universal),https://www.linkedin.com/feed/update/urn:li:share:7452013117296754688,2026-04-20 11:19:26,2026-04-20 11:19:39,,04-20-2026 11:19,Monday,11:00,, , ,Not aligned to a product, ,MSFT Learn | Microsoft created,General,,Photo,https://www.linkedin.com/feed/update/urn:li:share:7452013117296754688,Microsoft Learn,,Educational,,10697,231,135,3,15,0,231,1,0,2,1137794,0,,,,,2.16,2.16,202604-W3
Instagram,Always in your corner (literally).,SENT,microsoftlearn,INSTAGRAM,SprinklrSystem ,MSFT Learn | AON (Universal),https://www.instagram.com/reel/DXsf3enD4-E/,2026-04-28 20:22:27,2026-04-28 20:22:27,,04-28-2026 20:22,Tuesday,20:00,, , ,Other, ,MSFT Learn | Microsoft created,General,,Video,https://www.instagram.com/reel/DXsf3enD4-E/,microsoftlearn,,Educational,,11343,257,197,19,24,0,10977,2,14,3,127343,0,,,,,2.27,2.27,202604-W4
LinkedIn,"Finance teams shouldn't spend their sharpest thinking hours on formatting and follow-up. Share this with those that need inspiration on where to start their vibe coding.

Your expertise drives it. AI builds it: https://aiskillsnavigator.microsoft.com/player?catalogId=module-744d5ffbc281be45a11c4fd62bc2f60d215718c17036a91cf7da7c13abdebddc/?UTM_Source=SOC_Social&UTM_Medium=Social&UTM_Campaign=VibeCoding_AON&UTM_Term=AON",SENT,Microsoft Learn,LINKEDIN_COMPANY,Emma Casey,MSFT Learn | Business Users (Universal),https://www.linkedin.com/feed/update/urn:li:ugcPost:7450531678260875264,2026-04-16 09:12:44,2026-04-16 09:12:56,,04-16-2026 09:12,Thursday,09:00,, , ,Not aligned to a product, ,MSFT Learn | Microsoft created,Biz User,,Document,https://www.linkedin.com/feed/update/urn:li:ugcPost:7450531678260875264,Microsoft Learn,,Educational,ASN,11001,7055,124,6,17,102,7055,2,4,0,1133533,0,,,,,64.13,2.26,202604-W3
LinkedIn,"🎓 Students: want to build skills, lead with AI, make an impact that matters?
The Microsoft Student Ambassadors Program is reimagined and now open to students from all areas of study.
✅ Learn AI & future-ready skills
✅ Build experience for your CV & LinkedIn profile
✅ Join a global student community
✅ No application required
👉 Join the Student Ambassadors Program
📖 Read the blog to learn more: https://aka.ms/StudentAmbassadorsProgram_LN",SENT,Microsoft Learn,LINKEDIN_COMPANY,Emma Casey,MSFT Learn | OBO (Universal),https://www.linkedin.com/feed/update/urn:li:share:7449894248956645376,2026-04-14 15:00:00,2026-04-14 15:00:02,,04-14-2026 15:00,Tuesday,15:00,, , ,Blog, ,MSFT Learn | Microsoft created,NextGen,,Photo,https://www.linkedin.com/feed/update/urn:li:share:7449894248956645376,Microsoft Learn,,Brand,Other,11084,400,105,2,26,276,400,2,0,0,1130445,0,,,,,3.61,3.61,202604-W2
X,"⏰ Final week. Don’t miss it.
The AI Credentials Accelerator training event is your chance to build job‑ready AI skills with Microsoft Certified Trainers delivering official courseware across:
• Business workflows
• AI transformation
• Copilot Studio agents
• AI‑assisted development
• Security & compliance for Microsoft 365 Copilot

Find training now: https://learn.microsoft.com/en-us/training/training-services-partners?wt.mc_id=credentials_aiaccelerator_social_wwl_x",SENT,Microsoft Learn,TWITTER,Emma Casey,MSFT Learn | OBO (Universal),https://twitter.com/MicrosoftLearn/status/2047722236719607988,2026-04-24 13:00:00,2026-04-24 13:00:01,,04-24-2026 13:00,Friday,13:00,, , ,Other, ,MSFT Learn | Microsoft created,General,,Photo,https://twitter.com/MicrosoftLearn/status/2047722236719607988,Microsoft Learn,,Informational,Microsoft Learn,11186,633,229,5,26,450,633,2,2,1,494480,0,,,,,5.66,5.66,202604-W4
X,"A clear path to getting Excel certified:
• Intermediate Certification: Microsoft Office Specialist: Excel Associate (Microsoft 365 Apps)
• Advanced Certification: Microsoft Office Specialist: Excel Expert (Microsoft 365 Apps)",SENT,Microsoft Learn,TWITTER,Emma Casey,MSFT Learn | AON (Universal),https://twitter.com/MicrosoftLearn/status/2048869800479228232,2026-04-27 17:00:00,2026-04-27 17:00:01,,04-27-2026 17:00,Monday,17:00,, , ,Microsoft Certifications, ,MSFT Learn | Agency (Dojo) created,Biz User,,Text,https://twitter.com/MicrosoftLearn/status/2048869800479228232,Microsoft Learn,,Informational,,11298,199,172,7,19,0,199,1,5,1,495230,0,,,,,1.76,1.76,202604-W4
Instagram,Can't argue with data. 🤷,SENT,microsoftlearn,INSTAGRAM,Emma Casey,MSFT Learn | AON (Universal),https://www.instagram.com/p/DW-RaA1FrHk/,2026-04-11 15:00:00,2026-04-11 15:00:06,,04-11-2026 15:00,Saturday,15:00,, , ,Not aligned to a product, ,MSFT Learn | Agency (Dojo) created,General,,Carousel,https://www.instagram.com/p/DW-RaA1FrHk/,microsoftlearn,,Conversation,,11304,230,187,11,5,0,230,1,8,2,124239,0,,,,,2.03,2.03,202604-W2
X,Be honest: How much time do you spend cleaning data vs analyzing it?,SENT,Microsoft Learn,TWITTER,Emma Casey,MSFT Learn | AON (Universal),https://twitter.com/MicrosoftLearn/status/2041667340656357788,2026-04-07 20:00:00,2026-04-07 20:00:01,,04-07-2026 20:00,Tuesday,20:00,, , ,Not aligned to a product, ,MSFT Learn | Agency (Dojo) created,Developer,,Text,https://twitter.com/MicrosoftLearn/status/2041667340656357788,Microsoft Learn,,Conversation,,11387,174,131,32,9,0,174,7,19,6,484571,0,,,,,1.53,1.53,202604-W1
Threads,"Debugging gets easier when you:
• Isolate the problem first
• Test one change at a time
• Stop guessing and start verifying",SENT,microsoftlearn,THREADS,Emma Casey,MSFT Learn | AON (Universal),https://www.threads.com/@microsoftlearn/post/DXMzxPdmPE8,2026-04-16 13:00:00,2026-04-16 13:00:21,,04-16-2026 13:00,Thursday,13:00,, , ,Not aligned to a product, ,MSFT Learn | Agency (Dojo) created,Developer,,Text,https://www.threads.com/@microsoftlearn/post/DXMzxPdmPE8,microsoftlearn,,Conversation,,11554,21,15,1,5,0,21,1,0,0,15159,0,,,,,0.18,0.18,202604-W3
LinkedIn,"Building AI skills shouldn’t feel complicated—or like you need five different tabs open to keep track.
Here’s what’s new in AI Skills Navigator, based on what learners and team leaders asked for most:

• More structure (and visibility) for learning paths, with real‑time progress tracking (smarter skilling playlists)
• Learn when it works for you, then pick up right where you left off (more flexible skilling sessions)
• Quickly find instructor‑led options near you that match your needs (Training Services Partners discovery)
• A better way to show applied AI capability (not just knowledge) (integrated credentials)

If you’re building AI skills for yourself or helping a team level up, take a look at what’s new 👇
https://aka.ms/ASNBlogSeries2_LN",SENT,Microsoft Learn,LINKEDIN_COMPANY,Emma Casey,MSFT Learn | OBO (Universal),https://www.linkedin.com/feed/update/urn:li:share:7452068574438871042,2026-04-20 15:00:00,2026-04-20 15:00:01,,04-20-2026 15:00,Monday,15:00,, , ,Blog, ,MSFT Learn | Microsoft created,General,,Photo,https://www.linkedin.com/feed/update/urn:li:share:7452068574438871042,Microsoft Learn,,Informational,Other,11805,354,90,3,15,217,354,1,2,0,1137794,0,,,,,3.0,3.0,202604-W3
X,"Got an idea? Turn it into an AI agent. Learn to build your first agent with confidence at the Microsoft Agent-a-thon.

Register and join us for the live session https://aka.ms/Agentathon_May2026",SENT,Microsoft Learn,TWITTER,Emma Casey,MSFT Learn | OBO (Universal),https://twitter.com/MicrosoftLearn/status/2042210921112637551,2026-04-09 08:00:00,2026-04-09 08:00:00,,04-09-2026 08:00,Thursday,08:00,, , ,Other, ,MSFT Learn | Microsoft created,General,,Photo,https://twitter.com/MicrosoftLearn/status/2042210921112637551,Microsoft Learn,,Informational,Other,11870,617,195,8,37,539,617,4,2,2,484631,0,,,,,5.2,5.2,202604-W2
X,"You don't have to figure out how to work with AI alone. The AI Credentials Accelerator gives you Microsoft Official Courseware taught by certified experts, so you get training that actually prepares you for real work.

Whether you’re closing a skills gap or preparing for what’s next, gain relevant AI skills you can apply immediately. https://learn.microsoft.com/en-us/training/training-services-partners?wt.mc_id=credentials_aiaccelerator_social_wwl_x",SENT,Microsoft Learn,TWITTER,Emma Casey,MSFT Learn | OBO (Universal),https://twitter.com/MicrosoftLearn/status/2041486144286699579,2026-04-07 08:00:00,2026-04-07 08:00:00,,04-07-2026 08:00,Tuesday,08:00,, , ,Other, ,MSFT Learn | Microsoft created,General,,Photo,https://twitter.com/MicrosoftLearn/status/2041486144286699579,Microsoft Learn,Credentials Approver Group,Informational,Microsoft Learn,11942,615,221,3,34,435,615,2,1,0,484590,0,,,,,5.15,5.15,202604-W1
X,"Debugging gets easier when you:
• Isolate the problem first
• Test one change at a time
• Stop guessing and start verifying",SENT,Microsoft Learn,TWITTER,Emma Casey,MSFT Learn | AON (Universal),https://twitter.com/MicrosoftLearn/status/2044823134612631617,2026-04-16 13:00:00,2026-04-16 13:00:01,,04-16-2026 13:00,Thursday,13:00,, , ,Not aligned to a product, ,MSFT Learn | Agency (Dojo) created,Developer,,Text,https://twitter.com/MicrosoftLearn/status/2044823134612631617,Microsoft Learn,,Conversation,,12034,404,341,16,45,0,404,4,8,4,492857,0,,,,,3.36,3.36,202604-W3
X,"A better way to approach data analysis: start with the decision, then work backward into the data.",SENT,Microsoft Learn,TWITTER,Emma Casey,MSFT Learn | AON (Universal),https://twitter.com/MicrosoftLearn/status/2049111390871314880,2026-04-28 09:00:00,2026-04-28 09:00:00,,04-28-2026 09:00,Tuesday,09:00,, , ,Not aligned to a product, ,MSFT Learn | Agency (Dojo) created,Biz User,,Text,https://twitter.com/MicrosoftLearn/status/2049111390871314880,Microsoft Learn,,Conversation,,12182,311,263,13,34,0,311,2,5,6,495275,0,,,,,2.55,2.55,202604-W4
LinkedIn,"A lot of technical risks sound small in meetings because the impact isn’t clear.
For instance, “latency is high” won’t move a meeting but “users are waiting longer to complete actions” might.
The real skill here is translating the issue into what it means for the business.

Here are few more examples:",SENT,Microsoft Learn,LINKEDIN_COMPANY,Emma Casey,MSFT Learn | AON (Universal),https://www.linkedin.com/feed/update/urn:li:ugcPost:7449622501757800448,2026-04-13 21:00:00,2026-04-13 21:00:12,,04-13-2026 21:00,Monday,21:00,, , ,Not aligned to a product, ,MSFT Learn | Microsoft created,Biz User,,Document,https://www.linkedin.com/feed/update/urn:li:ugcPost:7449622501757800448,Microsoft Learn,,Educational,,12187,6483,180,20,22,0,6483,8,12,0,1130445,0,,,,,53.2,1.82,202604-W2
X,"Understand something well enough that you can explain it.
Test it with three checks:
1. One sentence - Can you summarize it in a single line?
2. One example - Can you show what it looks like in action?
3. One use case - Can you name a real situation where it applies?",SENT,Microsoft Learn,TWITTER,Emma Casey,MSFT Learn | AON (Universal),https://twitter.com/MicrosoftLearn/status/2050233901700767811,2026-05-01 11:20:28,2026-05-01 11:20:28,,05-01-2026 11:20,Friday,11:00,, , ,Not aligned to a product, ,MSFT Learn | Agency (Dojo) created,General,,Text,https://twitter.com/MicrosoftLearn/status/2050233901700767811,Microsoft Learn,,Conversation,,12355,414,347,11,55,0,414,7,4,0,495590,0,,,,,3.35,3.35,202605-W1
LinkedIn,"Last chance to build job‑ready AI skills. Don’t miss it!

The AI Credentials Accelerator training event is wrapping up soon. This is your opportunity to gain practical, role‑relevant AI skills you can apply immediately, with Microsoft Official Courseware led by Microsoft Certified Trainers.
Explore training on:
✔ Transforming business workflows with generative AI
✔ Driving AI transformation across your organization
✔ Creating agents with Microsoft Copilot Studio
✔ Getting started with AI‑assisted development
✔ Preparing security & compliance for Microsoft 365 Copilot

If you’ve been meaning to skill up, now is the moment, with focused, expert‑led training built for real work.
👉 Find training now: https://learn.microsoft.com/en-us/training/training-services-partners?wt.mc_id=credentials_aiaccelerator_social_wwl_linkedin",SENT,Microsoft Learn,LINKEDIN_COMPANY,Emma Casey,MSFT Learn | OBO (Universal),https://www.linkedin.com/feed/update/urn:li:share:7453487927701053440,2026-04-24 13:00:00,2026-04-24 13:00:01,,04-24-2026 13:00,Friday,13:00,, , ,Other, ,MSFT Learn | Microsoft created,General,,Photo,https://www.linkedin.com/feed/update/urn:li:share:7453487927701053440,Microsoft Learn,,Informational,Microsoft Learn,12685,800,154,2,19,659,800,0,2,0,1141575,0,,,,,6.31,6.31,202604-W4
LinkedIn,"How can generative AI support academic research—without compromising rigor or integrity?

Our latest blog explores practical ways researchers can use generative AI as a thoughtful, documentable part of their methodology.
👉 Read the blog and download the paper to get started: https://aka.ms/EDUResearcherblog_LN",SENT,Microsoft Learn,LINKEDIN_COMPANY,Emma Casey,MSFT Learn | OBO (Universal),https://www.linkedin.com/feed/update/urn:li:share:7448037009274834945,2026-04-09 12:00:00,2026-04-09 12:00:01,,04-09-2026 12:00,Thursday,12:00,, , ,Blog, ,MSFT Learn | Microsoft created,NextGen,,Photo,https://www.linkedin.com/feed/update/urn:li:share:7448037009274834945,Microsoft Learn,,Informational,Other,12900,507,184,4,55,272,507,4,0,0,1123970,0,,,,,3.93,3.93,202604-W2
LinkedIn,"Agent 365 is now generally available, and it changes how IT leaders manage AI at scale.

If your organization is navigating the shift to agentic AI, this is the control plane built for that moment.

We've made it easy to get started:
👉 Learn it hands-on: https://lnkd.in/eCdfjEUF
👉 Read what it means: https://lnkd.in/e2iWkeMV

If you're an IT leader (or working closely with one), now is the time to get familiar.",SENT,Microsoft Learn,LINKEDIN_COMPANY,SprinklrSystem ,MSFT Learn | AON (Universal),https://www.linkedin.com/feed/update/urn:li:ugcPost:7456096359876608000,2026-05-01 17:44:59,2026-05-01 17:44:59,,05-01-2026 17:45,Friday,17:00,, , ,AI Skills Navigator (AISN), ,MSFT Learn | Microsoft created,IT Pro,,Link,https://www.linkedin.com/feed/update/urn:li:ugcPost:7456096359876608000,Microsoft Learn,,Informational,ASN,13060,524,117,0,10,0,524,0,0,0,1148400,0,,,,,4.01,4.01,202605-W1
LinkedIn,"Customer service teams see the same patterns every day. Vibe coding helps you turn those patterns into tools that make the whole team faster, more consistent, and better customer satisfaction.
Describe what you need in plain language. AI builds it. Your frontline expertise powers everything.

Start learning: https://aiskillsnavigator.microsoft.com/player?catalogId=module-744d5ffbc281be45a11c4fd62bc2f60d215718c17036a91cf7da7c13abdebddc/?UTM_Source=SOC_Social&UTM_Medium=Social&UTM_Campaign=VibeCoding_AON&UTM_Term=AON",SENT,Microsoft Learn,LINKEDIN_COMPANY,Emma Casey,MSFT Learn | Business Users (Universal),https://www.linkedin.com/feed/update/urn:li:ugcPost:7448354729727782912,2026-04-10 09:02:18,2026-04-10 09:02:31,,04-10-2026 09:02,Friday,09:00,, , ,Not aligned to a product, ,MSFT Learn | Microsoft created,Biz User,,Document,https://www.linkedin.com/feed/update/urn:li:ugcPost:7448354729727782912,Microsoft Learn,,Educational,ASN,13244,8497,146,8,19,126,8497,5,3,0,1125301,0,,,,,64.16,2.26,202604-W2
X,"Built something with AI? Now make sure it holds up.

Learn how to govern AI in Azure, including:
• Secure access
• Cost management
• Policy enforcement
• Monitoring + Compliance

Start here → https://learn.microsoft.com/en-us/training/paths/govern-ai-ready-infrastructure/",SENT,Microsoft Learn,TWITTER,Emma Casey,MSFT Learn | OBO (Universal),https://twitter.com/MicrosoftLearn/status/2046363282353660265,2026-04-20 19:00:00,2026-04-20 19:00:00,,04-20-2026 19:00,Monday,19:00,, , ,Other, ,MSFT Learn | Microsoft created,IT Pro,,Link,https://twitter.com/MicrosoftLearn/status/2046363282353660265,Microsoft Learn,,Informational,Microsoft Learn,14332,744,298,6,42,311,744,4,2,0,493500,0,,,,,5.19,5.19,202604-W3
LinkedIn,"If you’ve been waiting for a clean starting point in AI, AI-900 is it. Today, we're highlighting ICAIRE's Women Elevate program, delivered by Spectrum Networks. This global community is helping women build entry-level AI skills and responsible innovation mindset, then prove it with AI‑900: Azure AI Fundamentals, which is designed for both technical and non-technical learners.

Start today and follow their lead: https://aiskillsnavigator.microsoft.com/explore/search/cert-83587e0a0754cfee561ade3e27d9fa1cdaf15ae03be52d2413b2b858d1b4eda4?UTM_Source=STRY_Social&UTM_Medium=Social&UTM_Campaign=Spectrum_customervoice&UTM_Term=customervoice",SENT,Microsoft Learn,LINKEDIN_COMPANY,Emma Casey,MSFT Learn | OBO (Universal),https://www.linkedin.com/feed/update/urn:li:share:7446904546511122432,2026-04-06 09:00:00,2026-04-06 09:00:01,,04-06-2026 09:00,Monday,09:00,, , ,Microsoft Certifications, ,MSFT Learn | Microsoft created,Decision Maker/Executive,,Photo,https://www.linkedin.com/feed/update/urn:li:share:7446904546511122432,Microsoft Learn,Other,Informational,ASN,15005,767,152,7,26,468,767,5,2,0,1120593,0,,,,,5.11,5.11,202604-W1
X,Hot take: Automation without guardrails just moves the problem faster.,SENT,Microsoft Learn,TWITTER,Emma Casey,MSFT Learn | AON (Universal),https://twitter.com/MicrosoftLearn/status/2046937899178815669,2026-04-22 09:03:19,2026-04-22 09:03:20,,04-22-2026 09:03,Wednesday,09:00,, , ,Not aligned to a product, ,MSFT Learn | Agency (Dojo) created,General,,Text,https://twitter.com/MicrosoftLearn/status/2046937899178815669,Microsoft Learn,,Conversation,,15218,279,220,25,27,0,279,5,8,12,493616,0,,,,,1.83,1.83,202604-W4
